H,V,C,MUNSELL_NAME,x,y,Y,OKLCH_L,OKLCH_C,OKLCH_h,sRGB_R,sRGB_G,sRGB_B,IN_SRGB_GAMUT,FAKE_MUNSEL
5YR,0.8,2,5YR 0.8/2,0.463,0.361,0.943,0.2132491338,0.03924439294,40.58519566,0.1571871443,0.07175691825,0.04059755127,TRUE,FALSE
7.5YR,0.8,2,7.5YR 0.8/2,0.475,0.386,0.943,0.2126926647,0.03972216831,52.4005104,0.1531106257,0.07526247525,0.02557805617,TRUE,FALSE
10YR,0.8,2,10YR 0.8/2,0.481,0.411,0.943,0.2120355815,0.04057293753,63.95503467,0.1472342317,0.07932790937,0.01397282837,TRUE,FALSE
2.5Y,0.8,2,2.5Y 0.8/2,0.479,0.439,0.943,0.2111480029,0.04180152484,76.87547436,0.1380189888,0.08457963938,0.004706870464,TRUE,FALSE
5Y,0.8,2,5Y 0.8/2,0.465,0.457,0.943,0.2102883904,0.04180910254,87.13928843,0.1276096528,0.08938094434,0.002378879497,TRUE,FALSE
7.5Y,0.8,2,7.5Y 0.8/2,0.434,0.46,0.943,0.2093703091,0.03882940187,97.13039847,0.1142910438,0.09420258891,0.008793747539,TRUE,FALSE
10Y,1,2,10Y 1/2,0.3802,0.4212,1.21,0.2268550101,0.03005782101,106.0266785,0.1174098326,0.1140013062,0.04625455033,TRUE,FALSE
2.5GY,1,2,2.5GY 1/2,0.354,0.4088,1.21,0.2262874313,0.0267618588,117.544503,0.1055836201,0.1167233852,0.05933633283,TRUE,FALSE
5GY,1,2,5GY 1/2,0.3359,0.3982,1.21,0.2259207094,0.02487558372,127.2323955,0.09691358574,0.1184157464,0.06855539523,TRUE,FALSE
7.5GY,1,2,7.5GY 1/2,0.3154,0.384,1.21,0.2255326924,0.02334614465,140.2587053,0.08638484598,0.1201494766,0.07941365019,TRUE,FALSE
7.5GY,1,4,7.5GY 1/4,0.3133,0.538,1.21,0.222165275,0.06384455954,141.5649363,0.02404840177,0.1331042633,0.01511712623,TRUE,FALSE
10GY,1,2,10GY 1/2,0.3006,0.372,1.21,0.2252780339,0.02276507399,151.0544271,0.07821464778,0.1212555356,0.08774498317,TRUE,FALSE
2.5G,1,2,2.5G 1/2,0.291,0.3634,1.21,0.2251250116,0.02271523099,158.6134006,0.07256152568,0.1219070791,0.09342295998,TRUE,FALSE
5G,1,2,5G 1/2,0.2833,0.3564,1.21,0.2249980357,0.02301947774,164.7853576,0.0675929388,0.1224373292,0.09799565633,TRUE,FALSE
7.5G,1,2,7.5G 1/2,0.2758,0.3484,1.21,0.2249045256,0.02330792178,171.1664683,0.06283879592,0.122826362,0.1029552188,TRUE,FALSE
10G,1,2,10G 1/2,0.2689,0.3407,1.21,0.2248240265,0.0238118861,177.1007772,0.05817622444,0.1231567551,0.1076768062,TRUE,FALSE
2.5BG,1,2,2.5BG 1/2,0.26,0.3289,1.21,0.2247742026,0.02449464708,185.4872271,0.05242094361,0.1233651542,0.1146448222,TRUE,FALSE
5BG,1,2,5BG 1/2,0.25,0.3141,1.21,0.2247649633,0.02574268855,195.3697167,0.04575847485,0.1234109472,0.1233139345,TRUE,FALSE
7.5BG,1,2,7.5BG 1/2,0.243,0.3023,1.21,0.2248090455,0.02695121065,202.768306,0.04123194784,0.1232441408,0.1302078921,TRUE,FALSE
10BG,1,2,10BG 1/2,0.2362,0.2882,1.21,0.2249565071,0.02835789104,211.3516185,0.03806385654,0.1226769261,0.1384030407,TRUE,FALSE
2.5B,1,2,2.5B 1/2,0.2322,0.2781,1.21,0.2251238166,0.02940688027,217.4712572,0.03735961601,0.1220306311,0.1443091343,TRUE,FALSE
5B,1,2,5B 1/2,0.2291,0.2677,1.21,0.2253733126,0.03041153428,224.0259214,0.03873789182,0.1210618952,0.1504036294,TRUE,FALSE
7.5B,1,2,7.5B 1/2,0.2291,0.2579,1.21,0.2258160056,0.03046625176,232.0054088,0.04621541752,0.1193217231,0.1558352217,TRUE,FALSE
10B,1,2,10B 1/2,0.2309,0.2491,1.21,0.2263597083,0.03033954802,240.8844421,0.05608565152,0.1171327743,0.1605802956,TRUE,FALSE
2.5PB,1,2,2.5PB 1/2,0.236,0.242,1.21,0.2270655686,0.02968082041,251.8607898,0.06966827257,0.1141821524,0.1638999509,TRUE,FALSE
2.5PB,1,4,2.5PB 1/4,0.1895,0.1911,1.21,0.226530048,0.05689479838,246.3103014,0.003736973437,0.1162802592,0.2071396463,TRUE,FALSE
5PB,1,2,5PB 1/2,0.2427,0.2368,1.21,0.2277967716,0.02936195371,263.4757861,0.08312091262,0.110973652,0.1658798501,TRUE,FALSE
5PB,1,4,5PB 1/4,0.2012,0.1867,1.21,0.2279180233,0.05391060807,257.8216927,0.04321163327,0.1106681139,0.2086206877,TRUE,FALSE
7.5PB,1,2,7.5PB 1/2,0.2547,0.231,1.21,0.2289258318,0.03038536081,281.357107,0.1023836238,0.1056647027,0.1673404844,TRUE,FALSE
7.5PB,1,4,7.5PB 1/4,0.2232,0.1821,1.21,0.2302026494,0.05286482314,278.8257724,0.09367292436,0.1000782283,0.2084621584,TRUE,FALSE
7.5PB,1,6,7.5PB 1/6,0.2,0.1422,1.21,0.2321166405,0.07631665505,277.570836,0.08670037959,0.09072045406,0.2515249484,TRUE,FALSE
7.5PB,1,8,7.5PB 1/8,0.1872,0.1141,1.21,0.2346910529,0.09763614557,278.3291349,0.0885244507,0.07606772347,0.2908373737,TRUE,FALSE
7.5PB,1,10,7.5PB 1/10,0.1804,0.095,1.21,0.237559392,0.1159794234,279.705138,0.09636484947,0.05586679821,0.3248730986,TRUE,FALSE
7.5PB,1,12,7.5PB 1/12,0.1763,0.0804,1.21,0.2408052719,0.1333604747,281.2892494,0.1079327618,0.02472744581,0.3572792398,TRUE,FALSE
10PB,1,2,10PB 1/2,0.2677,0.228,1.21,0.2299460838,0.03281591962,296.5013637,0.1188835672,0.1004142333,0.1668681184,TRUE,FALSE
10PB,1,4,10PB 1/4,0.2459,0.1828,1.21,0.2319652383,0.05494363719,296.1560213,0.1254541646,0.09025176087,0.2037024785,TRUE,FALSE
10PB,1,6,10PB 1/6,0.229,0.147,1.21,0.2344498895,0.07713706853,296.0474524,0.133630238,0.07596703264,0.2406768385,TRUE,FALSE
10PB,1,8,10PB 1/8,0.219,0.1228,1.21,0.2370668087,0.09627805321,296.7202933,0.1437210487,0.05755629828,0.2719991085,TRUE,FALSE
10PB,1,10,10PB 1/10,0.212,0.1029,1.21,0.2402344245,0.1161129301,297.8500796,0.1569131266,0.02727329423,0.3038662934,TRUE,FALSE
2.5P,1,2,2.5P 1/2,0.2808,0.2296,1.21,0.2306450099,0.03449724801,307.5155898,0.1310274051,0.09643928823,0.1634046441,TRUE,FALSE
2.5P,1,4,2.5P 1/4,0.2668,0.1874,1.21,0.2330837515,0.05718515212,308.2691561,0.1458238815,0.08277921207,0.1960386394,TRUE,FALSE
2.5P,1,6,2.5P 1/6,0.257,0.1559,1.21,0.2357641541,0.0787094571,309.1967397,0.1612433476,0.06468976252,0.2260143488,TRUE,FALSE
2.5P,1,8,2.5P 1/8,0.2496,0.1303,1.21,0.238873282,0.1007867014,310.2004673,0.1782034404,0.03624574591,0.2560611306,TRUE,FALSE
2.5P,1,10,2.5P 1/10,0.2441,0.1112,1.21,0.2420380098,0.1211159124,310.9700761,0.1942954616,0.001296367949,0.2836545417,TRUE,FALSE
5P,1,2,5P 1/2,0.2936,0.233,1.21,0.2311710138,0.03593585859,316.3821216,0.140642202,0.09317896231,0.1588382073,TRUE,FALSE
5P,1,4,5P 1/4,0.2854,0.1927,1.21,0.2338647317,0.05949730998,317.0887376,0.1602019798,0.07673402332,0.1883261911,TRUE,FALSE
5P,1,6,5P 1/6,0.2794,0.1628,1.21,0.236648092,0.0814348516,317.7726011,0.1786402919,0.05527884798,0.2149398867,TRUE,FALSE
5P,1,8,5P 1/8,0.2742,0.1375,1.21,0.239834871,0.1043835661,318.3945581,0.198029104,0.02124804369,0.2423980784,TRUE,FALSE
7.5P,1,2,7.5P 1/2,0.303,0.2361,1.21,0.2314967092,0.03698403709,322.1106042,0.1467768041,0.09102139524,0.1551102735,TRUE,FALSE
7.5P,1,4,7.5P 1/4,0.2991,0.1974,1.21,0.2343148734,0.06101646677,322.6645704,0.1689645737,0.07278589494,0.1821021789,TRUE,FALSE
7.5P,1,6,7.5P 1/6,0.296,0.1682,1.21,0.2371821418,0.08353306659,323.171679,0.1893797613,0.04844145221,0.2066756447,TRUE,FALSE
7.5P,1,8,7.5P 1/8,0.2932,0.1429,1.21,0.2404782914,0.1075366653,323.6783185,0.2109358551,0.01038891998,0.2324105852,TRUE,FALSE
10P,1,2,10P 1/2,0.3132,0.2404,1.21,0.2317700084,0.03780842017,327.7470997,0.1524287203,0.08907503899,0.1505029463,TRUE,FALSE
10P,1,4,10P 1/4,0.3132,0.2032,1.21,0.2346532936,0.06208702051,327.8015862,0.1764308282,0.06941641369,0.1750693297,TRUE,FALSE
10P,1,6,10P 1/6,0.3126,0.1737,1.21,0.237645724,0.08566450418,327.9407862,0.198798111,0.04153320718,0.1984922677,TRUE,FALSE
10P,1,8,10P 1/8,0.3114,0.1481,1.21,0.2410092501,0.1105102552,328.0693317,0.2216929305,0.000782232196,0.2230707072,TRUE,FALSE
2.5RP,1,2,2.5RP 1/2,0.324,0.2459,1.21,0.2319799968,0.03833991742,333.3006767,0.1574341194,0.08743940513,0.1450849066,TRUE,FALSE
2.5RP,1,4,2.5RP 1/4,0.329,0.2095,1.21,0.2350138694,0.06360182202,333.0263092,0.1840953232,0.0655738468,0.1674481387,TRUE,FALSE
2.5RP,1,6,2.5RP 1/6,0.3321,0.1811,1.21,0.2380217525,0.08738479803,332.9203478,0.2078174882,0.03464029754,0.1882963128,TRUE,FALSE
5RP,1,2,5RP 1/2,0.3378,0.2542,1.21,0.2321468919,0.03856887555,340.0837429,0.1625841163,0.08593908235,0.1374831909,TRUE,FALSE
5RP,1,4,5RP 1/4,0.3503,0.2196,1.21,0.2353122308,0.0646879263,339.4550904,0.1921883118,0.06169601892,0.1562492557,TRUE,FALSE
5RP,1,6,5RP 1/6,0.3588,0.192,1.21,0.2383776368,0.08909074966,338.9992773,0.2178560411,0.0270683348,0.1741259107,TRUE,FALSE
7.5RP,1,2,7.5RP 1/2,0.3498,0.2617,1.21,0.2322618424,0.03885057949,345.7355235,0.1665186638,0.08480956223,0.1307792197,TRUE,FALSE
7.5RP,1,4,7.5RP 1/4,0.3705,0.23,1.21,0.2354923808,0.0653343569,345.1305308,0.1983876599,0.05879909474,0.1452987138,TRUE,FALSE
7.5RP,1,6,7.5RP 1/6,0.3865,0.2036,1.21,0.2386531947,0.09059975808,344.6586705,0.2264738701,0.02045024583,0.1596317319,TRUE,FALSE
10RP,1,2,10RP 1/2,0.3629,0.271,1.21,0.2323103377,0.03882536868,351.9340135,0.1698753896,0.08407827437,0.1229066708,TRUE,FALSE
10RP,1,4,10RP 1/4,0.392,0.2423,1.21,0.2355652188,0.06543446836,350.9909884,0.2034457473,0.05680126062,0.1330702524,TRUE,FALSE
10RP,1,6,10RP 1/6,0.4151,0.2169,1.21,0.2387649706,0.09112926663,350.1653417,0.2331353395,0.01601417179,0.1440822036,TRUE,FALSE
2.5R,1,2,2.5R 1/2,0.3768,0.2816,1.21,0.2323143775,0.03876339004,358.5560935,0.1727527295,0.08363263012,0.1142235993,TRUE,FALSE
2.5R,1,4,2.5R 1/4,0.4166,0.2569,1.21,0.2355967235,0.0655572598,357.4912921,0.2081909618,0.0550749113,0.1189324984,TRUE,FALSE
2.5R,1,6,2.5R 1/6,0.4515,0.2329,1.21,0.2389550186,0.0925681569,356.5656579,0.240897857,0.01000835948,0.1251635585,TRUE,FALSE
5R,1,2,5R 1/2,0.3908,0.2929,1.21,0.2322829351,0.03878872578,5.292625208,0.1750879243,0.0834468593,0.1051861553,TRUE,FALSE
5R,1,4,5R 1/4,0.442,0.2728,1.21,0.235567437,0.06563999075,4.142948092,0.211997376,0.05402232444,0.1038707743,TRUE,FALSE
5R,1,6,5R 1/6,0.4885,0.2515,1.21,0.2389258217,0.09265000666,3.127055771,0.2460565684,0.007296125516,0.1043131131,TRUE,FALSE
7.5R,1,2,7.5R 1/2,0.402,0.3034,1.21,0.2321829041,0.03853140813,11.22188584,0.1761141761,0.0838310715,0.09720178513,TRUE,FALSE
7.5R,1,4,7.5R 1/4,0.466,0.2888,1.21,0.2354812814,0.06569859486,10.52174869,0.2146387457,0.05376354971,0.08886689225,TRUE,FALSE
7.5R,1,6,7.5R 1/6,0.5235,0.2698,1.21,0.2388478657,0.09273045645,9.340194532,0.249772406,0.005806964913,0.08341933576,TRUE,FALSE
10R,1,2,10R 1/2,0.4128,0.3154,1.21,0.2320000447,0.03799405212,17.83201688,0.1761744531,0.084810977,0.08852396848,TRUE,FALSE
10R,1,4,10R 1/4,0.4933,0.3068,1.21,0.2354057497,0.06646643059,17.53321612,0.2173709158,0.05337791522,0.07117416378,TRUE,FALSE
10R,1,6,10R 1/6,0.5584,0.2921,1.21,0.2385120535,0.09141606644,16.46914582,0.2507227099,0.008399026812,0.05815437113,TRUE,FALSE
2.5YR,1,2,2.5YR 1/2,0.4258,0.3344,1.21,0.2315889804,0.03682941664,28.33490624,0.174267895,0.08728716956,0.07568291552,TRUE,FALSE
2.5YR,1,4,2.5YR 1/4,0.5311,0.3371,1.21,0.2350414222,0.06696826212,28.68275048,0.2181731589,0.0558968293,0.04021900142,TRUE,FALSE
2.5YR,1,6,2.5YR 1/6,0.6048,0.327,1.21,0.237845065,0.08963484466,27.56305891,0.2491941483,0.01568173427,0.0154861435,TRUE,FALSE
5YR,1,2,5YR 1/2,0.4377,0.358,1.21,0.2309934357,0.03595109173,41.69043884,0.1701780501,0.0909423922,0.06048375385,TRUE,FALSE
5YR,1,4,5YR 1/4,0.566,0.3795,1.21,0.2341277517,0.06679583709,43.6189733,0.2129406643,0.0641810212,0.002939064563,TRUE,FALSE
7.5YR,1,2,7.5YR 1/2,0.443,0.3775,1.21,0.2304058497,0.03557290764,53.07170763,0.1650510802,0.09452922057,0.0487575304,TRUE,FALSE
10YR,1,2,10YR 1/2,0.4446,0.3982,1.21,0.2297112103,0.03580984296,65.32084918,0.158176893,0.0986457775,0.03701263557,TRUE,FALSE
2.5Y,1,2,2.5Y 1/2,0.4362,0.4177,1.21,0.2288003262,0.03567392619,78.78951277,0.1475265948,0.1038367684,0.02976294063,TRUE,FALSE
5Y,1,2,5Y 1/2,0.423,0.4265,1.21,0.2281116145,0.03491549456,88.01397662,0.1382873254,0.1075770899,0.02979048782,TRUE,FALSE
7.5Y,1,2,7.5Y 1/2,0.4042,0.4287,1.21,0.2274414473,0.03324823441,96.99947744,0.1280763212,0.1110620586,0.0348483705,TRUE,FALSE
10Y,2,2,10Y 2/2,0.3556,0.3848,3.126,0.3115694984,0.02771661958,105.4315583,0.1980623488,0.1947591184,0.1301877337,TRUE,FALSE
10Y,2,4,10Y 2/4,0.4188,0.4789,3.126,0.3109021653,0.06175836724,107.2091203,0.2044784439,0.1976102925,0.02126052347,TRUE,FALSE
2.5GY,2,2,2.5GY 2/2,0.3421,0.3803,3.126,0.3110606173,0.02609060398,115.8595147,0.1872069136,0.1974164428,0.1379720879,TRUE,FALSE
2.5GY,2,4,2.5GY 2/4,0.3881,0.4752,3.126,0.3097357628,0.0595172031,116.7626718,0.181812193,0.2034703902,0.04780057069,TRUE,FALSE
5GY,2,2,5GY 2/2,0.3309,0.3743,3.126,0.3107191412,0.02458965547,124.7915905,0.1787604132,0.1991717814,0.1457176492,TRUE,FALSE
5GY,2,4,5GY 2/4,0.3582,0.465,3.126,0.3087401042,0.05731035497,126.2285359,0.1591200996,0.208178658,0.07359352028,TRUE,FALSE
7.5GY,2,2,7.5GY 2/2,0.3165,0.365,3.126,0.3103242949,0.02311722006,137.82902,0.1677466131,0.2011633456,0.1564679222,TRUE,FALSE
7.5GY,2,4,7.5GY 2/4,0.3248,0.4457,3.126,0.3077697621,0.05488144332,137.737639,0.1316510771,0.2125091993,0.101885699,TRUE,FALSE
7.5GY,2,6,7.5GY 2/6,0.326,0.5379,3.126,0.3053960986,0.08547212723,138.7924427,0.08231459273,0.2222434099,0.0306260583,TRUE,FALSE
10GY,2,2,10GY 2/2,0.3069,0.358,3.126,0.3100800006,0.0226395275,147.532545,0.1601174307,0.2023726183,0.16403531,TRUE,FALSE
10GY,2,4,10GY 2/4,0.2986,0.424,3.126,0.3071211709,0.05311059627,148.1054767,0.107090243,0.2152527318,0.1252541575,TRUE,FALSE
10GY,2,6,10GY 2/6,0.2852,0.4972,3.126,0.3044567782,0.08152667757,148.7099852,0.01984688777,0.2256952262,0.08445887134,TRUE,FALSE
2.5G,2,2,2.5G 2/2,0.2978,0.3507,3.126,0.3098655906,0.02263245069,157.2808206,0.1526502745,0.203420048,0.1715800575,TRUE,FALSE
2.5G,2,4,2.5G 2/4,0.2763,0.3998,3.126,0.3066811912,0.0517601382,158.5155048,0.08259538064,0.2170281469,0.1472808971,TRUE,FALSE
5G,2,2,5G 2/2,0.2918,0.345,3.126,0.3097578382,0.02266698529,164.10369,0.1479273204,0.2039495146,0.1771172828,TRUE,FALSE
5G,2,4,5G 2/4,0.264,0.3845,3.126,0.3064740078,0.05146138587,165.0439474,0.06600290957,0.2178292068,0.1603115814,TRUE,FALSE
7.5G,2,2,7.5G 2/2,0.2869,0.34,3.126,0.3096821822,0.02283461606,169.8692618,0.1440683191,0.2043224667,0.1818665189,TRUE,FALSE
7.5G,2,4,7.5G 2/4,0.254,0.3705,3.126,0.3063443695,0.05142031133,170.9136323,0.05007970729,0.2183083257,0.1718189923,TRUE,FALSE
10G,2,2,10G 2/2,0.282,0.3341,3.126,0.3096459187,0.02291141025,176.1771061,0.1406197728,0.2045172378,0.1872248973,TRUE,FALSE
10G,2,4,10G 2/4,0.2442,0.3559,3.126,0.3062364315,0.05186553213,177.0579046,0.03040082263,0.2186860448,0.1837013281,TRUE,FALSE
2.5BG,2,2,2.5BG 2/2,0.2765,0.3271,3.126,0.309621167,0.02324591922,183.5138208,0.1367671639,0.2046632633,0.1935235838,TRUE,FALSE
2.5BG,2,4,2.5BG 2/4,0.2343,0.3378,3.126,0.306245143,0.052225361,184.4561794,0.01222489217,0.2185930785,0.1980366546,TRUE,FALSE
5BG,2,2,5BG 2/2,0.2697,0.3175,3.126,0.3096352688,0.02396818094,193.1455238,0.1323266355,0.2046446918,0.2020304747,TRUE,FALSE
7.5BG,2,2,7.5BG 2/2,0.2651,0.3098,3.126,0.3097069352,0.02456717112,200.5739038,0.1300296037,0.2043585966,0.208702445,TRUE,FALSE
10BG,2,2,10BG 2/2,0.2606,0.301,3.126,0.3098483068,0.02533422592,208.9163788,0.12866423,0.2037656503,0.216237123,TRUE,FALSE
2.5B,2,2,2.5B 2/2,0.2578,0.294,3.126,0.3100250095,0.02587665637,215.662437,0.129041519,0.2030052478,0.2221226607,TRUE,FALSE
5B,2,2,5B 2/2,0.2559,0.2874,3.126,0.3102559509,0.02629336972,222.3576217,0.1308804535,0.2019955289,0.2275677586,TRUE,FALSE
7.5B,2,2,7.5B 2/2,0.2545,0.2799,3.126,0.3105906088,0.0267943988,230.4785935,0.1345465833,0.2005114442,0.2336763185,TRUE,FALSE
7.5B,2,4,7.5B 2/4,0.2063,0.24,3.126,0.3088754193,0.0574585551,229.8710026,0.02225917277,0.2078838372,0.2795954622,TRUE,FALSE
10B,2,2,10B 2/2,0.2558,0.2725,3.126,0.3111508465,0.0265431239,241.2710177,0.1434425029,0.1979569404,0.239125336,TRUE,FALSE
10B,2,4,10B 2/4,0.2102,0.2313,3.126,0.3098753852,0.05584845618,237.9796192,0.06060055619,0.2037465635,0.286646586,TRUE,FALSE
2.5PB,2,2,2.5PB 2/2,0.2592,0.2675,3.126,0.3117451154,0.02597864739,252.0534601,0.1540140395,0.1951585046,0.2422131278,TRUE,FALSE
2.5PB,2,4,2.5PB 2/4,0.2175,0.2245,3.126,0.3111342273,0.05326545441,248.3490329,0.09861549487,0.198306318,0.2912818987,TRUE,FALSE
5PB,2,2,5PB 2/2,0.2638,0.2624,3.126,0.3124575077,0.02614944584,265.0486633,0.1663771728,0.1916921272,0.2451279827,TRUE,FALSE
5PB,2,4,5PB 2/4,0.2263,0.2192,3.126,0.3124590525,0.05155854206,260.0722047,0.1304198657,0.1922234726,0.2942121983,TRUE,FALSE
5PB,2,6,5PB 2/6,0.1942,0.1811,3.126,0.3124384944,0.0795016017,255.0905302,0.06642432683,0.1923376369,0.3452508864,TRUE,FALSE
7.5PB,2,2,7.5PB 2/2,0.2712,0.2582,3.126,0.3133430852,0.02712071529,280.7750993,0.1819495806,0.1871753899,0.2465946548,TRUE,FALSE
7.5PB,2,4,7.5PB 2/4,0.242,0.2148,3.126,0.3143985401,0.0511655393,278.4282834,0.1707071676,0.1824862221,0.2944834951,TRUE,FALSE
7.5PB,2,6,7.5PB 2/6,0.2189,0.179,3.126,0.3157421967,0.07479254532,276.7163681,0.1588050856,0.176097678,0.3413135801,TRUE,FALSE
7.5PB,2,8,7.5PB 2/8,0.2005,0.1495,3.126,0.3173810558,0.0982276439,275.0127536,0.1455705598,0.1676838845,0.3881118673,TRUE,FALSE
7.5PB,2,10,7.5PB 2/10,0.1882,0.1258,3.126,0.3196311559,0.1208768735,274.8381136,0.1396699725,0.1549034852,0.4335837376,TRUE,FALSE
7.5PB,2,12,7.5PB 2/12,0.1813,0.1094,3.126,0.3220396553,0.1394790058,275.4915286,0.1417806232,0.1395797092,0.471234083,TRUE,FALSE
7.5PB,2,14,7.5PB 2/14,0.1762,0.0955,3.126,0.3248539804,0.1579444476,276.3156493,0.1480775469,0.1188441902,0.5090134257,TRUE,FALSE
7.5PB,2,16,7.5PB 2/16,0.1728,0.0839,3.126,0.32808283,0.1759970582,277.4630119,0.1594425828,0.08914537071,0.546183031,TRUE,FALSE
7.5PB,2,18,7.5PB 2/18,0.1701,0.0742,3.126,0.3315318722,0.1935556561,278.3967876,0.1716300056,0.04151296559,0.5828405913,TRUE,FALSE
10PB,2,2,10PB 2/2,0.2803,0.2567,3.126,0.3141646919,0.02857765411,295.0524753,0.1968621948,0.1827308388,0.2453415519,TRUE,FALSE
10PB,2,4,10PB 2/4,0.26,0.2162,3.126,0.3159515422,0.05189271266,294.6597359,0.2021161128,0.1736832084,0.2881827706,TRUE,FALSE
10PB,2,6,10PB 2/6,0.244,0.184,3.126,0.3179381419,0.07383521011,294.3881439,0.2080381802,0.1629274298,0.3282504804,TRUE,FALSE
10PB,2,8,10PB 2/8,0.2294,0.1551,3.126,0.3203717157,0.0971751983,293.8899676,0.2146743328,0.1485374646,0.3713908463,TRUE,FALSE
10PB,2,10,10PB 2/10,0.22,0.133,3.126,0.3231696282,0.1190669976,294.5300883,0.2257225215,0.1294938022,0.4106964046,TRUE,FALSE
10PB,2,12,10PB 2/12,0.2139,0.117,3.126,0.3259304681,0.1379795625,295.3049086,0.2376003059,0.1070446735,0.4442728629,TRUE,FALSE
10PB,2,14,10PB 2/14,0.2087,0.1026,3.126,0.3291516822,0.1579354794,296.0901026,0.2514529332,0.07281971202,0.4797390248,TRUE,FALSE
10PB,2,16,10PB 2/16,0.2052,0.091,3.126,0.3325627559,0.177032462,297.0603192,0.2669290815,0.01368198018,0.5130743338,TRUE,FALSE
2.5P,2,2,2.5P 2/2,0.2892,0.2583,3.126,0.3147212845,0.02939758138,305.6159133,0.2079553866,0.1795163267,0.2415113618,TRUE,FALSE
2.5P,2,4,2.5P 2/4,0.2758,0.2208,3.126,0.3168977307,0.05256050339,306.0968924,0.2223052001,0.1676469752,0.279233378,TRUE,FALSE
2.5P,2,6,2.5P 2/6,0.2661,0.1921,3.126,0.3191669758,0.0737178503,306.826432,0.2369332552,0.154045257,0.3125059674,TRUE,FALSE
2.5P,2,8,2.5P 2/8,0.257,0.1635,3.126,0.3222374804,0.09911494052,307.7885701,0.2560889562,0.132973733,0.3513757775,TRUE,FALSE
2.5P,2,10,2.5P 2/10,0.2501,0.1422,3.126,0.3252547785,0.1217227782,308.41292,0.2736043536,0.1079242929,0.3858664446,TRUE,FALSE
2.5P,2,12,2.5P 2/12,0.2449,0.1245,3.126,0.3285562201,0.1442394666,309.1756781,0.2923509257,0.07115169349,0.4194761823,TRUE,FALSE
2.5P,2,14,2.5P 2/14,0.2406,0.11,3.126,0.3319722739,0.1658382988,309.7881708,0.3106905459,0.008229794977,0.451781513,TRUE,FALSE
5P,2,2,5P 2/2,0.2984,0.2612,3.126,0.3151814046,0.03021742104,315.0669564,0.21763056,0.1767101211,0.2364939778,TRUE,FALSE
5P,2,4,5P 2/4,0.2908,0.2261,3.126,0.3176336205,0.05376118206,315.5877161,0.2381952737,0.1625093587,0.2698754323,TRUE,FALSE
5P,2,6,5P 2/6,0.285,0.1992,3.126,0.3200547014,0.0750819605,316.0987987,0.2570379574,0.146776761,0.2991636582,TRUE,FALSE
5P,2,8,5P 2/8,0.2791,0.1707,3.126,0.3234024069,0.1021258948,316.8196982,0.2814184846,0.1210196058,0.3352259824,TRUE,FALSE
5P,2,10,5P 2/10,0.2748,0.15,3.126,0.3265498606,0.1256277086,317.3755954,0.3027723351,0.08982227939,0.3660684511,TRUE,FALSE
5P,2,12,5P 2/12,0.2709,0.132,3.126,0.3299826234,0.1495909765,317.8463584,0.3245758813,0.03663572656,0.3973967654,TRUE,FALSE
7.5P,2,2,7.5P 2/2,0.3071,0.2647,3.126,0.315540724,0.03102194859,323.0767544,0.2255706335,0.1744044483,0.2311194399,TRUE,FALSE
7.5P,2,4,7.5P 2/4,0.3048,0.2321,3.126,0.3181647749,0.05480512442,323.3991543,0.2504567021,0.1584440516,0.2602134232,TRUE,FALSE
7.5P,2,6,7.5P 2/6,0.3025,0.2058,3.126,0.320779337,0.07715884074,323.6190272,0.2730329196,0.1402078478,0.2870080503,TRUE,FALSE
7.5P,2,8,7.5P 2/8,0.3,0.1781,3.126,0.3242577925,0.1050595161,323.9894048,0.3007699472,0.1104810916,0.3196127938,TRUE,FALSE
7.5P,2,10,7.5P 2/10,0.2979,0.1569,3.126,0.3276225203,0.130420129,324.3086912,0.3256135033,0.07047458678,0.3488244551,TRUE,FALSE
7.5P,2,12,7.5P 2/12,0.2956,0.1392,3.126,0.3310517236,0.1549043172,324.4976416,0.3491102616,0.001020676675,0.3772370258,TRUE,FALSE
10P,2,2,10P 2/2,0.3161,0.2691,3.126,0.3158366323,0.03175257984,330.6661972,0.2326501531,0.1723977177,0.2249306767,TRUE,FALSE
10P,2,4,10P 2/4,0.3189,0.239,3.126,0.3185751267,0.05570080509,330.535793,0.2608105515,0.1550021083,0.249792928,TRUE,FALSE
10P,2,6,10P 2/6,0.3207,0.2132,3.126,0.3213912234,0.07933288892,330.4825783,0.2870909505,0.1339996446,0.2740077934,TRUE,FALSE
10P,2,8,10P 2/8,0.3219,0.1862,3.126,0.3249790928,0.1080977506,330.4498906,0.3176894498,0.09992957041,0.3032637508,TRUE,FALSE
10P,2,10,10P 2/10,0.323,0.1659,3.126,0.3283371619,0.1337286388,330.6036395,0.3444692273,0.05137536265,0.3286008045,TRUE,FALSE
2.5RP,2,2,2.5RP 2/2,0.3279,0.2754,3.126,0.3161627755,0.03289633411,339.8009941,0.2408482262,0.1700676586,0.216411199,TRUE,FALSE
2.5RP,2,4,2.5RP 2/4,0.3382,0.2496,3.126,0.3189756891,0.05667831669,339.5047258,0.2724110819,0.1512286634,0.2346893721,TRUE,FALSE
2.5RP,2,6,2.5RP 2/6,0.347,0.2259,3.126,0.3219420184,0.08117622819,339.2579732,0.3026710259,0.1272393528,0.2536097376,TRUE,FALSE
